ID,name,address,zipcode,city,st,citystzip,country,type,Include,website,contact_fkey,hours,tags,desc_english,lang_other,desc_lang_other,image_fkey,image_licsense,image_credit,email,ismailpub,phone_private,phone_public,lon,lat,temp_lon,temp_lat,Source,Completed by,organic,fair-trade,coop,coop_type
566,Mwrd Employees Credit Union,100 E Erie St,60611,Chicago,IL,"Chicago, IL 60611",USA,Credit Union,yes,http://creditunionaccess.com/cu65843.htm,,,,,,,,,,,,,(312)751-3111,-87.62541622,41.89420792,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
567,National Immigrant Justice Center,"208 S. LaSalle St., Suite 1300",60604,Chicago,IL,"Chicago, IL 60604",USA,Social Workshop,yes,immigrantjustice.org,,,,,,,,,,,,,,-87.63237426,41.87913914,#ERROR!,#ERROR!,Shareable Map,SE,,,,
568,National Museum of Mexican Art,1852 W. 19th St,60608,Chicago,IL,"Chicago, IL 60608",USA,museum,yes,http://www.nationalmuseumofmexicanart.org/,,,,,,,,,,,,,,-87.67234738,41.85597446,#ERROR!,#ERROR!,Accelerate77,SE,,,,
569,National Public Housing Museum,625 N Kingsbury,60654,Chicago,IL,"Chicago, IL 60654",USA,Museum,yes,https://www.nphm.org,,,,,,,,,,,,,,-87.6407312,41.8928203,#ERROR!,#ERROR!,SEWG,DC,,,,
570,NATIONWIDE ADJUSTERS,105 W MADISON ST # 23,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6312282,41.8818297,,,SEWG,DC,,,,
571,NATIONWIDE FINANCIAL SVC,8912 S COMMERCIAL AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.5515069,41.733253,,,SEWG,DC,,,,
574,NATIONWIDE INSURANCE,1024 N WESTERN AVE # 102,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6873022,41.9001693,,,SEWG,DC,,,,
572,NATIONWIDE INSURANCE,1024 W FRY #102,,Chicago,IL,"Chicago, IL ",USA,,no,https://www.abegtinsurance.com/,,,,,,,,,,,,,(312) 738-1384,-87.6530157,41.8975437,,,SEWG,DC,,,,
573,NATIONWIDE INSURANCE,1024 W FRY ST # 102,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,312-733-5400,-87.6530157,41.8975437,,,SEWG,DC,,,,
575,NATIONWIDE INSURANCE,135 S LA SALLE ST # 2950,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6317882,41.8797853,,,SEWG,DC,,,,
579,NATIONWIDE INSURANCE,525 W HAWTHORNE PL,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.642142,41.944427,,,SEWG,DC,,,,
577,NATIONWIDE INSURANCE,7823 S WESTERN AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6824788,41.7512126,,,SEWG,DC,,,,
576,NATIONWIDE INSURANCE,7908 S HALSTED ST,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.644316,41.7498755,,,SEWG,DC,,,,
578,NATIONWIDE INSURANCE,8613 S ASHLAND AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6628524,41.7371547,,,SEWG,DC,,,,
580,NATIONWIDE MUTUAL INSURANCE,135 S LA SALLE ST # 2950,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.6317882,41.8797853,,,SEWG,DC,,,,
581,NATIONWIDE RETIREMENT SLTNS,205 W RANDOLPH ST # 1540,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(312) 443-1975,-87.6341776,41.8839255,,,SEWG,DC,,,,
582,Near North Branch Library,310 W. Division Street,60610,Chicago,IL,"Chicago, IL 60610",USA,Library,yes,http://www.chipublib.org/locations/60,,,,,,,,,,,,,,-87.63676077,41.9039084,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
583,Near Northwest Arts Council (NNWAC),2418 W Bloomingdale Ave,60647,Chicago,IL,"Chicago, IL 60647",USA,Arts Centre,yes,www.nnwac.org/,,,,,,,,,,,,,,-87.68796193,41.91407574,#ERROR!,#ERROR!,Accelerate77,SE,,,,
584,Near South Planning Board,2600 S. Michigan Ave,60616,Chicago,IL,"Chicago, IL 60616",USA,Association Office,yes,http://thenearsouthplanningboard.org/,,,,,,,,,,,,,,-87.62372585,41.84563006,#ERROR!,#ERROR!,Accelerate77,SE,,,,
585,Neighborhood Commons,1600 N Vine Street,60614,Chicago,IL,"Chicago, IL 60614",USA,Housing Coop,yes,http://neighborhoodcommonscoop.com/,,,,,,,,,,,,,,-87.64444621,41.9109914,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
586,Neighborhood Commons Co-Op,1600 N Vine St,60614,Chicago,IL,"Chicago, IL 60614",USA,Housing Coop,yes,http://neighborhoodcommonscoop.com/,,,,,,,,,,,,,,-87.64444621,41.9109914,#ERROR!,#ERROR!,Shareable Map,SE,,,,
587,NeighborSpace,"445 N Sacramento Blvd, Suite 204",60612,Chicago,IL,"Chicago, IL 60612",USA,Community Garden,yes,http://neighbor-space.org/,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
588,New Era Doors & Windows,2600 W. 35th St. Suite 127,60632,Chicago,IL,"Chicago, IL 60632",USA,cooperative,yes,http://newerawindows.com,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
589,New Era Windows,2600 W. 35th St. Suite 127,60632,Chicago,IL,"Chicago, IL 60632",USA,Workers Collective,yes,http://www.newera.com,,,,,,,,,,,,,,-87.69439253,41.83018824,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
590,New Foundation of Hope,8146 S Kedzie Avenue,60652,Chicago,IL,"Chicago, IL 60652",USA,Social Workshop,yes,http://www.newfoundationofhope.org,,,,,,,,,,,,,,-87.70235853,41.7452914,#ERROR!,#ERROR!,Accelerate77,SE,,,,
591,NEW LEADERS FOR NEW SCHOOLS,3423 W NORTH AVE,60647,Chicago,IL,"Chicago, IL 60647",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,"312.546.8246 (Chi), 646.792.1070 (NYC)",-87.712905,41.9098535,,,SEWG,DC,,,,
592,Next Space River North,"230 W Superior, 2F",60654,Chicago,IL,"Chicago, IL 60654",USA,Coworking Space,yes,http://nextspace.us/chicago/river-north/,,,,,,,,,,,,,,-87.636511,41.887141,#ERROR!,#ERROR!,Shareable Map,SE,,,,
593,Noble Square Co-op,1165 N Milwaukee Avenue,60622,Chicago,IL,"Chicago, IL 60622",USA,Housing Coop,yes,http://noblesquarecoop.com/,,,,,,,,,,,,,,-87.66581136,41.90303546,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
594,North American Students of Cooperation (NASCO),3707 West Montrose Avenue,60618,Chicago,IL,"Chicago, IL 60618",USA,Social Workshop,yes,www.nasco.coop/,,,,,,,,,,,,,,-87.7208597,41.9608077,#ERROR!,#ERROR!,Find.coop,SE,,,,
595,NORTH AMERICAN STUDENTS-COOP,2150 S Canalport Ave STE 2A-11,60608,Chicago,IL,"Chicago, IL 60608",USA,Housing Coop,Yes,https://www.nasco.coop,,,,,,,,,,,,,773-404-2667,-87.65372,41.8527216,#ERROR!,#ERROR!,SEWG,DC,,,,
596,North Austin Branch Library,5724 W. North Avenue,60639,Chicago,IL,"Chicago, IL 60639",USA,Library,yes,http://www.chipublib.org/locations/56,,,,,,,,,,,,,,-87.76886658,41.90942603,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
597,North Center Farmers Market *,4100 N. Lincoln Ave.,60618,Chicago,IL,"Chicago, IL 60618",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.68010636,41.95592498,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
598,North Park Tower Cooperative,300 w North,,Chicago,IL,"Chicago, IL ",USA,,no,http://www.uhab.org/coopresearch,,,,,,,,,,,,,,-87.6371076,41.91158,,,SEWG,DC,,,,
599,North Pulaski Branch Library,4300 W. North Avenue,60639,Chicago,IL,"Chicago, IL 60639",USA,Library,yes,http://www.chipublib.org/locations/58,,,,,,,,,,,,,,-87.73389217,41.90993781,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
600,North River Commission,3403 W. Lawrence Ave. #201,60625,Chicago,IL,"Chicago, IL 60625",USA,Association Office,yes,http://northrivercommission.org/,,,,,,,,,,,,,,-87.71346774,41.96830968,#ERROR!,#ERROR!,Accelerate77,SE,,,,
601,North Side Community Federal Credit Union,1011 W Lawrence Ave,60640,Chicago,IL,"Chicago, IL 60640",USA,Credit Union,yes,http://www.northsidecommunityfcu.org/,,,,,,,,,,,,,(773)769-5800,-87.65529688,41.96899352,#ERROR!,#ERROR!,creditunionaccess.com,eaz,,,,
602,North Side L Federal Credit Union,4753 N Broadway St Suite 808,60640,Chicago,IL,"Chicago, IL 60640",USA,Credit Union,yes,http://creditunionaccess.com/cu02467.htm,,,,,,,,,,,,,(708) 345-3231,-87.65918808,41.96824751,#ERROR!,#ERROR!,creditunionaccess.com,eaz,,,,
603,Northern Raptor Kung Fu,7014 N Western Ave,60645,Chicago,IL,"Chicago, IL 60645",USA,,no,https://www.facebook.com/NorthernRaptorKungFu,,,,,,,,,,,,,773-895-9837,-87.6905272,42.0091522,,,SEWG,DC,,,,
604,Northside Babysitting Coop,,60657,Chicago,IL,"Chicago, IL 60657",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/chicago/60657/714/northside-babysitting-coop/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
605,NORTHSTAR CREDIT UNION,555 W 31ST ST,60616,Chicago,IL,"Chicago, IL 60616",USA,Credit Union,yes,https://www.nscu.org,,,,,,,,,,,,,312.225.1258,-87.6411745,41.8378984,#ERROR!,#ERROR!,SEWG,DC,,,,
606,Northtown Branch Library,6435 N. California Avenue,60645,Chicago,IL,"Chicago, IL 60645",USA,Library,yes,http://www.chipublib.org/locations/59,,,,,,,,,,,,,,-87.69957497,41.99821117,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
607,Northwest Food Partners Network,3533 W. North Ave,60647,Chicago,Il,"Chicago, Il 60647",USA,food bank,yes,http://northwestfoodpartnersnetwork.wordpress.com/,,,,,,,,,,,,,,-87.71474017,41.90998956,#ERROR!,#ERROR!,Accelerate77,SE,,,,
609,NORTHWESTERN MUTUAL LIFE,1 N WACKER DR # 4600,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(312) 690-9750,-87.6361052,41.8822594,,,SEWG,DC,,,,
612,NORTHWESTERN MUTUAL LIFE INS,20 N WACKER DR # 1544,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(312) 609-0800,-87.6374869,41.8825299,,,SEWG,DC,,,,
611,NORTHWESTERN MUTUAL LIFE INS,311 W SUPERIOR ST # 525,,Chicago,IL,"Chicago, IL ",USA,,no,http://rivernorth.nm.com/,,,,,,,,,,,,,(773) 537-2030,-87.6365723,41.8953172,,,SEWG,DC,,,,
610,NORTHWESTERN MUTUAL LIFE INS,3516 N SHEFFIELD AVE,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(866) 950-4644,-87.6546834,41.9460251,,,SEWG,DC,,,,
613,Norwood Park Babysitting Coop,,60631,Chicago,IL,"Chicago, IL 60631",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/chicago/60631/1543/norwood-park-and-surrounding-area/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
614,Norwood Park Historical Society,5624 N. Newark Ave.,60631,Chicago,IL,"Chicago, IL 60631",USA,Association Office,yes,http://www.norwoodparkhistoricalsociety.org,,,,,,,,,,,,,,-87.79511985,41.98337186,#ERROR!,#ERROR!,Accelerate77,SE,,,,
615,Nuestro Hogar,3653 w Wabansia,60647,Chicago,IL,"Chicago, IL 60647",USA,Housing Coop,yes,http://www.bickerdike.org/index.php/bickerdike-apartments/our-properties/nuestro-hogar-apartments,,,,,,,,,,,,,,-87.718724,41.9115591,#ERROR!,#ERROR!,SEWG,DC,,,,
616,Oak Park Coop,,60304,Chicago,IL,"Chicago, IL 60304",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/oak-park/60304/1255/oak-park-coop/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
617,OfficePort,9 W Washington St,60602,Chicago,IL,"Chicago, IL 60602",USA,Coworking Space,yes,officeportnetwork.com,,,,,,,,,,,,,,-87.62815288,41.88312706,#ERROR!,#ERROR!,Shareable Map,SE,,,,
618,Old Town Triangle Park,1900-06 N Clark St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.635397,41.916762,,,SEWG,DC,,,,
619,Olive's Neighborhood Garden,5201 W. Ainslie,60630,Chicago,IL,"Chicago, IL 60630",USA,Community Garden,yes,https://www.facebook.com/OlivesNeighborhoodGarden,,,,,,,,,,,,,,-87.75759218,41.969646,#ERROR!,#ERROR!,Accelerate77,SE,,,,
620,Olive’s Garden for the Hungry,4895 N Laramie Ave,60630,Chicago,IL,"Chicago, IL 60630",USA,Community Garden,yes,https://www.facebook.com/OlivesNeighborhoodGarden,,,,,,,,,,,,,,-87.7575804,41.9696562,#ERROR!,#ERROR!,SEWG,DC,,,,
621,Onward Coworking,954 W Washington Blvd #500,60607,Chicago,IL,"Chicago, IL 60607",USA,Coworking Space,yes,onwardcoworking.com,,,,,,,,,,,,,,-87.65131796,41.88316591,#ERROR!,#ERROR!,Shareable Map,SE,,,,
622,Onward Neighborhood House,5413 W. Diversey Ave.,60639,Chicago,IL,"Chicago, IL 60639",USA,Social Workshop,yes,http://www.onwardhouse.org/,,,,,,,,,,,,,,-87.76190178,41.9312409,#ERROR!,#ERROR!,Accelerate77,SE,,,,
623,OP D97,,60302,Chicago,IL,"Chicago, IL 60302",USA,cooperative,no adrs,https://www.sittingaround.com/find-babysitting-cooperatives/US/illinois/oak-park/60302/855/op-d97/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
624,Open Lands,25 E. Washington St. #1650,60602,Chicago,IL,"Chicago, IL 60602",USA,Social Workshop,yes,http://www.openlands.org/,,,,,,,,,,,,,,-87.6269823,41.88312897,#ERROR!,#ERROR!,Accelerate77,SE,,,,
625,Oriole Park Branch Library,7454 W. Balmoral Avenue,60656,Chicago,IL,"Chicago, IL 60656",USA,Library,yes,http://www.chipublib.org/locations/61,,,,,,,,,,,,,,-87.81329876,41.9781001,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
626,Overflow Coffee Bar,1550 S. State St,60605,Chicago,IL,"Chicago, IL 60605",USA,Resturaunt,yes,overflowcoffeebar.org,,,,,,,,,,,,,,-87.62729171,41.86073622,#ERROR!,#ERROR!,Accelerate77,SE,,,,
627,PACIFIC LIFE INSURANCE CO,300 S WACKER DR # 2700,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(312) 922-5777,-87.6369152,41.8780652,,,SEWG,DC,,,,
628,Paradise Garden,652-658 N Latrobe Ave,60644,Chicago,IL,"Chicago, IL 60644",USA,Community Garden,yes,http://neighbor-space.org/2011/05/20/paradise-garden/,,,,,,,,,,,,,,-87.757606,41.881955,#ERROR!,#ERROR!,Neighborspace,SE,,,,
629,Paradise Garden on Drake,2214 N Drake Ave,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.7152953,41.9214175,,,SEWG,DC,,,,
630,Parent Cooperative-Early Learning,5300 S Shore Dr,60637,Chicago,IL,"Chicago, IL 60637",USA,School,yes,parentcoop.org,,,,,,,,,,,,,,-87.58240971,41.79963279,#ERROR!,#ERROR!,Shareable Map,SE,,,,
631,PARENT COOPERATIVE-EARLY LRNG,5300 S SHORE DR # 1,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(773) 684-6363,-87.5829312,41.7992847,,,SEWG,DC,,,,
633,Park Manor Christian Church Credit Union,600 E 73rd St,60619,Chicago,IL,"Chicago, IL 60619",USA,Credit Union,yes,http://www.parkmanorchristianchurch.org/uploads/PMCCCreditUnion.pdf,,,,,,,,,,,,,(773)483-0840,-87.6103227,41.7622364,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
634,Park Shore East Cooperative,1561 e 61st,60637,Chicago,IL,"Chicago, IL 60637",USA,housing Coop,yes,https://www.facebook.com/pages/Park-Shore-East-Cooperative/167410189941803,,,,,,,,,,,,,,-87.5879751,41.783714,#ERROR!,#ERROR!,SEWG,DC,,,,
636,Park West Cooperative Nursery School,2335 N Orchard St,60614,Chicago,IL,"Chicago, IL 60614",USA,School,yes,parkwestcoop.org,,,,,,,,,,,,,(773) 327-1116,-87.64621795,41.92461791,#ERROR!,#ERROR!,Shareable Map,SE,,,,
637,PARKSHORE THE CO-OP,1755 E 55TH ST,,Chicago,IL,"Chicago, IL ",USA,Housing Coop,yes,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(773) 752-8990,-87.5815604,41.7949183,#ERROR!,#ERROR!,SEWG,DC,,,,
638,Partners for Rogers Park,1607 W. Howard St 2nd Floor,60626,Chicago,IL,"Chicago, IL 60626",USA,Social Workshop,yes,http://www.partnersforrogerspark.org/,,,,,,,,,,,,,,-87.669133,42.005107,#ERROR!,#ERROR!,Accelerate77,SE,,,,
639,Peace in the Valley Garden,168 N Laramie Ave,60644,Chicago,IL,"Chicago, IL 60644",USA,Community Garden,yes,http://neighbor-space.org/2012/06/17/peace-in-the-valley-garden/,,,,,,,,,,,,,,-87.75528767,41.88399202,#ERROR!,#ERROR!,Neighborspace,SE,,,,
640,Peanut Gallery Art Coop,1000 N California Ave,60622,Chicago,IL,"Chicago, IL 60622",USA,Arts Centre,yes,http://peanutgallerychicago.com,,,,,,,,,,,,,,-87.69688135,41.89929643,#ERROR!,#ERROR!,Shareable Map,SE,,,,
641,Peerless Garden,2701 N Lakewood,60644,Chicago,IL,"Chicago, IL 60644",USA,Community Garden,yes,http://neighbor-space.org/2013/09/16/peerless-garden/,,,,,,,,,,,,,,-87.66099908,41.93071165,#ERROR!,#ERROR!,Neighborspace,,,,,
642,People for Community Recovery,13330 S. Corliss,60827,Chicago,Il,"Chicago, Il 60827",USA,Social Workshop,yes,www.peopleforcommunityrecovery.org,,,,,,,,,,,,,,-87.60225576,41.65399486,#ERROR!,#ERROR!,Accelerate77,SE,,,,
643,PEOPLES CO-OP MANAGEMENT SVC,460 E 41ST ST,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(773) 451-2578,-87.6137921,41.820311,,,SEWG,DC,,,,
644,Peoples Energy Credit Union,200 E Randolph St Fl 22,60601,Chicago,IL,"Chicago, IL 60601",USA,Credit Union,yes,http://www.peoplesenergycu.org/,,,,,,,,,,,,,(312)240-4970,-87.62296664,41.88438065,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
645,Perry Ave Commons,5749 s Perry,60621,Chicago,IL,"Chicago, IL 60621",USA,Community Garden,yes,https://www.sweetwaterfoundation.com/perry-ave-commons,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
646,Peterson Garden Project,4642 N Francisco Ave,60625,Chicago,IL,"Chicago, IL 60625",USA,Community Garden,yes,www.petersongarden.org,,,,,,,,,,,,,,87.701192,41.966014,#ERROR!,#ERROR!,Neighborspace,SE,,,,
647,Phone-Co. Credit Union(Great Lakes Credit Union),225 W Randolph St Suite 1035,60606,Chicago,IL,"Chicago, IL 60606",USA,Credit Union,yes,https://www.glcu.org/pccu/,,,,,,,,,,,,,(312)372-6264,-87.63419359,41.884467,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
648,Pilgrim Baptist Credit Union,3300 S Indiana Ave,60616,Chicago,IL,"Chicago, IL 60616",USA,Credit Union,yes,http://creditunionaccess.com/cu65231.htm,,,,,,,,,,,,,(312)842-6666,-87.62192981,41.8347069,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
649,Pilsen Community Market,1800 S. Halsted St.,60608,Chicago,IL,"Chicago, IL 60608",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.6467389,41.85808266,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
650,Pilsen Environmental Rights and Reform Organization,Box 891140,60608,Chicago,IL,"Chicago, IL 60608",USA,Social Workshop,yes,http://pilsenperro.org,,,,,,,,,,,,,,-87.667335,41.849103,#ERROR!,#ERROR!,Shareable Map,SE,,,,
651,Pilsen Housing Coop,1900 W Cullerton St,60608,Chicago,IL,"Chicago, IL 60608",USA,Housing Coop,yes,https://www.pilsenhousingcoop.org,,,,,,,,,,,,,,-87.6736585,41.8553174,#ERROR!,#ERROR!,SEWG,DC,,,,
652,Pioneer Cooperative,"41°47'49""N 87°35'29""W",,Chicago,IL,"Chicago, IL ",USA,,no,http://www.uhab.org/coopresearch,,,,,,,,,,,,,,0,0,,,SEWG,DC,,,,
653,Planites Credit Union,300 E Randolph St Fl 14,60601,Chicago,IL,"Chicago, IL 60601",USA,Credit Union,yes,http://www.planites.org/,,,,,,,,,,,,,(312)653-6371,-87.6207352,41.8843951,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
654,Plant Chicago Community Market,1400 W. 46th St.,60609,Chicago,IL,"Chicago, IL 60609",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.66029162,41.81058176,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
655,Platform Coworking,1286 N Milwaukee Ave,60622,Chicago,IL,"Chicago, IL 60622",USA,Coworking Space,yes,platformcoworking.com,,,,,,,,,,,,,,-87.66873924,41.90470067,#ERROR!,#ERROR!,Shareable Map,SE,,,,
656,Platform Coworking,4422 N. Ravenswood Ave.,60640,Chicago,IL,"Chicago, IL 60640",USA,Coworking Space,yes,platformcoworking.com,,,,,,,,,,,,,,-87.67462246,41.96192945,#ERROR!,#ERROR!,Shareable Map,SE,,,,
657,Pleasant Farms,964 West 31st Street,60608,Chicago,IL,"Chicago, IL 60608",USA,Farm,yes,http://pleasantfarmschicago.com/,,,,,,,,,,,,,,-87.65080667,41.8380742,#ERROR!,#ERROR!,Accelerate77,SE,,,,
658,PMSLIC INSURANCE CO,939 W NORTH AVE # 750,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,,-87.652853,41.9106721,,,SEWG,DC,,,,
659,Pocket Guide to Hell,"175 N Desplaines St,",60661,Chicago,IL,"Chicago, IL 60661",USA,tour operator,yes,http://pocketguidetohell.com,,,,,,,,,,,,,,-87.6441416,41.88531001,#ERROR!,#ERROR!,Shareable Map,SE,,,,
660,Portage Park Farmers Market,4100 N. Long Ave.,60641,Chicago,Il,"Chicago, Il 60641",USA,Farmers Market,yes,https://www.facebook.com/Portage-Park-Farmers-Market-375836939182171/,,,,,,,,,,,,,,-87.76222628,41.95507111,#ERROR!,#ERROR!,Accelerate77,SE,,,,
661,Portage Park Farmers Market,Berteau Ave. & Central Ave.,60634,Chicago,IL,"Chicago, IL 60634",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.811483,41.944287,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
662,Portage-Cragin Branch Library,5108 W. Belmont Avenue,60641,Chicago,IL,"Chicago, IL 60641",USA,Library,yes,http://www.chipublib.org/locations/63,,,,,,,,,,,,,,-87.75445426,41.93881902,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
663,Prairie District Neighborhood Alliance,1801 S Indiana Ave,60616,Chicago,IL,"Chicago, IL 60616",USA,Association Office,yes,http://www.pdnachicago.com/,,,,,,,,,,,,,,-87.62232093,41.85789508,#ERROR!,#ERROR!,Accelerate77,SE,,,,
664,Pratt Ashland Cooperative,6807 N. Ashland,60626,Chicago,IL,"Chicago, IL 60626",USA,Housing Coop,yes,http://pac-chicago.blogspot.com/,,,,,,,,,,,,,,-87.6698649,42.00559946,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
665,Praxis Collaborative,4750 N. Sheridan Rd,60640,Chicago,IL,"Chicago, IL 60640",USA,Group Home,yes,https://praxiscollaborativechicago.org/,,,,,,,,,,,,,,-87.65490013,41.96819205,#ERROR!,#ERROR!,Shareable Map,SE,,,,
666,preServe Garden,3546 W. 12th Place,60623,Chicago,IL,"Chicago, IL 60623",USA,Community Garden,yes,http://www.slowfoodchicago.org/preserve-garden/,,,,,,,,,,,,,,-87.71410959,41.86524301,#ERROR!,#ERROR!,Accelerate77,SE,,,,
667,Printers Row Farmers Market *,Polk St. & Dearborn St.,60605,Chicago,IL,"Chicago, IL 60605",USA,Farmers Market,no adrs,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.627039,41.865699,,,City of Chicago Farmers Markets,SE,,,,
668,Proyecto Xochiquetzal / Xochiquetzal Peace Garden,1903 W. 23rd St,60608,Chicago,IL,"Chicago, IL 60608",USA,Community Garden,yes,http://xochiquetzalpilsen.org/,,,,,,,,,,,,,,-87.67344207,41.85030729,#ERROR!,#ERROR!,Accelerate77,SE,,,,
669,Public Media Institute,3219 S. Morgan Street,60608,Chicago,IL,"Chicago, IL 60608",USA,Arts Centre,yes,http://www.publicmediainstitute.com/,,,,,,,,,,,,,,-87.65099632,41.83572722,#ERROR!,#ERROR!,Accelerate77,SE,,,,
670,Puerto Rican Arts Alliance,3000 North Elbridge,60618,Chicago,Il,"Chicago, Il 60618",USA,Arts Centre,yes,www.praachicago.org,,,,,,,,,,,,,,-87.71726961,41.9354723,#ERROR!,#ERROR!,Accelerate77,SE,,,,
671,PUERTO RICAN CULTURE CTR,2739 W DIVISION,60622,Chicago,IL,"Chicago, IL 60622",USA,Association Office,Yes,http://www.prcc-chgo.org/,,,,,,,,,,,,,773.227.7794 is the correct #,-87.6959754,41.9026974,#ERROR!,#ERROR!,SEWG,DC,,,,
